Date,State,District,Latitude,Longitude,ResolvedLocation,Rainfall,Temperature,WeatherDataSource
2020-12-01,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,18.1,Open-Meteo Historical Weather API
2020-12-02,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,18.6,Open-Meteo Historical Weather API
2020-12-03,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.2,Open-Meteo Historical Weather API
2020-12-04,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.6,Open-Meteo Historical Weather API
2020-12-05,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.6,Open-Meteo Historical Weather API
2020-12-06,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,20.6,Open-Meteo Historical Weather API
2020-12-07,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.9,Open-Meteo Historical Weather API
2020-12-08,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.7,Open-Meteo Historical Weather API
2020-12-09,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.7,Open-Meteo Historical Weather API
2020-12-10,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.8,Open-Meteo Historical Weather API
2020-12-11,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.9,Open-Meteo Historical Weather API
2020-12-12,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.1,20.6,Open-Meteo Historical Weather API
2020-12-13,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,2.2,20.3,Open-Meteo Historical Weather API
2020-12-14,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.2,Open-Meteo Historical Weather API
2020-12-15,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,1.4,18.4,Open-Meteo Historical Weather API
2020-12-16,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,4.3,17.1,Open-Meteo Historical Weather API
2020-12-17,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,15.7,Open-Meteo Historical Weather API
2020-12-18,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,12.9,Open-Meteo Historical Weather API
2020-12-19,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,13.0,Open-Meteo Historical Weather API
2020-12-20,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,13.0,Open-Meteo Historical Weather API
2020-12-21,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,13.0,Open-Meteo Historical Weather API
2020-12-22,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,14.2,Open-Meteo Historical Weather API
2020-12-23,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,14.7,Open-Meteo Historical Weather API
2020-12-24,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,15.2,Open-Meteo Historical Weather API
2020-12-25,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,15.0,Open-Meteo Historical Weather API
2020-12-26,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,14.4,Open-Meteo Historical Weather API
2020-12-27,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,14.8,Open-Meteo Historical Weather API
2020-12-28,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,16.0,Open-Meteo Historical Weather API
2020-12-29,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,15.8,Open-Meteo Historical Weather API
2020-12-30,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,15.0,Open-Meteo Historical Weather API
2020-12-31,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,14.6,Open-Meteo Historical Weather API
2021-01-01,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,14.5,Open-Meteo Historical Weather API
2021-01-02,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,16.5,Open-Meteo Historical Weather API
2021-01-03,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,18.0,Open-Meteo Historical Weather API
2021-01-04,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,18.8,Open-Meteo Historical Weather API
2021-01-05,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.2,Open-Meteo Historical Weather API
2021-01-06,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.6,Open-Meteo Historical Weather API
2021-01-07,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,20.1,Open-Meteo Historical Weather API
2021-01-08,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.6,Open-Meteo Historical Weather API
2021-01-09,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.1,Open-Meteo Historical Weather API
2021-01-10,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,21.4,Open-Meteo Historical Weather API
2021-01-11,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,18.1,Open-Meteo Historical Weather API
2021-01-12,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,13.4,Open-Meteo Historical Weather API
2021-01-13,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,13.3,Open-Meteo Historical Weather API
2021-01-14,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,12.7,Open-Meteo Historical Weather API
2021-01-15,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,13.0,Open-Meteo Historical Weather API
2021-01-16,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,14.2,Open-Meteo Historical Weather API
2021-01-17,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,14.6,Open-Meteo Historical Weather API
2021-01-18,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,14.5,Open-Meteo Historical Weather API
2021-01-19,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,17.0,Open-Meteo Historical Weather API
2021-01-20,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,17.2,Open-Meteo Historical Weather API
2021-01-21,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,16.1,Open-Meteo Historical Weather API
2021-01-22,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,14.4,Open-Meteo Historical Weather API
2021-01-23,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,15.1,Open-Meteo Historical Weather API
2021-01-24,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,16.1,Open-Meteo Historical Weather API
2021-01-25,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,15.4,Open-Meteo Historical Weather API
2021-01-26,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,14.4,Open-Meteo Historical Weather API
2021-01-27,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,12.9,Open-Meteo Historical Weather API
2021-01-28,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,12.7,Open-Meteo Historical Weather API
2021-01-29,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,13.0,Open-Meteo Historical Weather API
2021-01-30,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,13.7,Open-Meteo Historical Weather API
2021-01-31,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,13.4,Open-Meteo Historical Weather API
2021-02-01,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,13.7,Open-Meteo Historical Weather API
2021-02-02,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,15.9,Open-Meteo Historical Weather API
2021-02-03,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,16.6,Open-Meteo Historical Weather API
2021-02-04,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,17.4,Open-Meteo Historical Weather API
2021-02-05,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,18.1,Open-Meteo Historical Weather API
2021-02-06,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,2.9,17.7,Open-Meteo Historical Weather API
2021-02-07,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,16.4,Open-Meteo Historical Weather API
2021-02-08,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,16.5,Open-Meteo Historical Weather API
2021-02-09,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,17.3,Open-Meteo Historical Weather API
2021-02-10,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,18.0,Open-Meteo Historical Weather API
2021-02-11,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,18.9,Open-Meteo Historical Weather API
2021-02-12,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.9,Open-Meteo Historical Weather API
2021-02-13,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.2,Open-Meteo Historical Weather API
2021-02-14,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,18.6,Open-Meteo Historical Weather API
2021-02-15,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,19.1,Open-Meteo Historical Weather API
2021-02-16,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,20.7,Open-Meteo Historical Weather API
2021-02-17,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.1,20.8,Open-Meteo Historical Weather API
2021-02-18,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,20.7,Open-Meteo Historical Weather API
2021-02-19,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,20.5,Open-Meteo Historical Weather API
2021-02-20,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,20.3,Open-Meteo Historical Weather API
2021-02-21,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,20.2,Open-Meteo Historical Weather API
2021-02-22,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,21.1,Open-Meteo Historical Weather API
2021-02-23,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,22.0,Open-Meteo Historical Weather API
2021-02-24,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,23.1,Open-Meteo Historical Weather API
2021-02-25,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,24.4,Open-Meteo Historical Weather API
2021-02-26,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,25.0,Open-Meteo Historical Weather API
2021-02-27,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,25.7,Open-Meteo Historical Weather API
2021-02-28,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,25.5,Open-Meteo Historical Weather API
2021-03-01,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,24.4,Open-Meteo Historical Weather API
2021-03-02,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,22.9,Open-Meteo Historical Weather API
2021-03-03,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,22.5,Open-Meteo Historical Weather API
2021-03-04,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,23.5,Open-Meteo Historical Weather API
2021-03-05,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,24.4,Open-Meteo Historical Weather API
2021-03-06,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,24.4,Open-Meteo Historical Weather API
2021-03-07,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,24.4,Open-Meteo Historical Weather API
2021-03-08,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,25.8,Open-Meteo Historical Weather API
2021-03-09,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,26.2,Open-Meteo Historical Weather API
2021-03-10,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,26.9,Open-Meteo Historical Weather API
2021-03-11,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,27.3,Open-Meteo Historical Weather API
2021-03-12,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,26.1,Open-Meteo Historical Weather API
2021-03-13,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.2,24.1,Open-Meteo Historical Weather API
2021-03-14,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,25.2,Open-Meteo Historical Weather API
2021-03-15,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,25.8,Open-Meteo Historical Weather API
2021-03-16,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,26.3,Open-Meteo Historical Weather API
2021-03-17,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,26.1,Open-Meteo Historical Weather API
2021-03-18,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,26.7,Open-Meteo Historical Weather API
2021-03-19,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,27.2,Open-Meteo Historical Weather API
2021-03-20,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.1,27.1,Open-Meteo Historical Weather API
2021-03-21,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,26.8,Open-Meteo Historical Weather API
2021-03-22,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,28.4,Open-Meteo Historical Weather API
2021-03-23,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,28.5,Open-Meteo Historical Weather API
2021-03-24,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.1,27.8,Open-Meteo Historical Weather API
2021-03-25,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,27.2,Open-Meteo Historical Weather API
2021-03-26,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,25.7,Open-Meteo Historical Weather API
2021-03-27,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,26.5,Open-Meteo Historical Weather API
2021-03-28,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,27.7,Open-Meteo Historical Weather API
2021-03-29,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,29.4,Open-Meteo Historical Weather API
2021-03-30,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.9,Open-Meteo Historical Weather API
2021-03-31,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.7,Open-Meteo Historical Weather API
2021-04-01,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,27.6,Open-Meteo Historical Weather API
2021-04-02,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,27.0,Open-Meteo Historical Weather API
2021-04-03,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,27.7,Open-Meteo Historical Weather API
2021-04-04,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,28.3,Open-Meteo Historical Weather API
2021-04-05,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,29.1,Open-Meteo Historical Weather API
2021-04-06,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.7,Open-Meteo Historical Weather API
2021-04-07,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.6,Open-Meteo Historical Weather API
2021-04-08,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.3,Open-Meteo Historical Weather API
2021-04-09,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.7,Open-Meteo Historical Weather API
2021-04-10,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.6,Open-Meteo Historical Weather API
2021-04-11,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.7,Open-Meteo Historical Weather API
2021-04-12,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.6,Open-Meteo Historical Weather API
2021-04-13,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.2,Open-Meteo Historical Weather API
2021-04-14,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.9,Open-Meteo Historical Weather API
2021-04-15,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,32.2,Open-Meteo Historical Weather API
2021-04-16,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,32.2,Open-Meteo Historical Weather API
2021-04-17,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.0,Open-Meteo Historical Weather API
2021-04-18,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.0,Open-Meteo Historical Weather API
2021-04-19,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.5,Open-Meteo Historical Weather API
2021-04-20,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.7,Open-Meteo Historical Weather API
2021-04-21,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.2,Open-Meteo Historical Weather API
2021-04-22,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,29.0,Open-Meteo Historical Weather API
2021-04-23,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.3,Open-Meteo Historical Weather API
2021-04-24,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,32.6,Open-Meteo Historical Weather API
2021-04-25,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.2,Open-Meteo Historical Weather API
2021-04-26,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.2,Open-Meteo Historical Weather API
2021-04-27,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,32.0,Open-Meteo Historical Weather API
2021-04-28,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,32.8,Open-Meteo Historical Weather API
2021-04-29,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,32.9,Open-Meteo Historical Weather API
2021-04-30,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.2,31.1,Open-Meteo Historical Weather API
2021-05-01,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,32.2,Open-Meteo Historical Weather API
2021-05-02,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.6,Open-Meteo Historical Weather API
2021-05-03,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,1.8,29.6,Open-Meteo Historical Weather API
2021-05-04,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.3,30.8,Open-Meteo Historical Weather API
2021-05-05,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.2,Open-Meteo Historical Weather API
2021-05-06,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.4,Open-Meteo Historical Weather API
2021-05-07,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.6,30.5,Open-Meteo Historical Weather API
2021-05-08,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.6,Open-Meteo Historical Weather API
2021-05-09,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.8,Open-Meteo Historical Weather API
2021-05-10,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.3,30.9,Open-Meteo Historical Weather API
2021-05-11,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.2,Open-Meteo Historical Weather API
2021-05-12,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,1.1,30.3,Open-Meteo Historical Weather API
2021-05-13,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.2,28.9,Open-Meteo Historical Weather API
2021-05-14,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.2,Open-Meteo Historical Weather API
2021-05-15,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,32.2,Open-Meteo Historical Weather API
2021-05-16,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,33.6,Open-Meteo Historical Weather API
2021-05-17,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,34.1,Open-Meteo Historical Weather API
2021-05-18,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,2.9,29.8,Open-Meteo Historical Weather API
2021-05-19,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,9.1,27.1,Open-Meteo Historical Weather API
2021-05-20,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,45.2,26.9,Open-Meteo Historical Weather API
2021-05-21,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.4,28.1,Open-Meteo Historical Weather API
2021-05-22,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,29.4,Open-Meteo Historical Weather API
2021-05-23,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.4,Open-Meteo Historical Weather API
2021-05-24,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.3,Open-Meteo Historical Weather API
2021-05-25,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,29.9,Open-Meteo Historical Weather API
2021-05-26,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,2.1,29.3,Open-Meteo Historical Weather API
2021-05-27,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,33.6,25.4,Open-Meteo Historical Weather API
2021-05-28,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,16.6,25.5,Open-Meteo Historical Weather API
2021-05-29,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,2.0,26.2,Open-Meteo Historical Weather API
2021-05-30,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,1.7,27.7,Open-Meteo Historical Weather API
2021-05-31,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.4,Open-Meteo Historical Weather API
2021-06-01,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,30.5,Open-Meteo Historical Weather API
2021-06-02,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,29.5,Open-Meteo Historical Weather API
2021-06-03,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.4,Open-Meteo Historical Weather API
2021-06-04,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,32.2,Open-Meteo Historical Weather API
2021-06-05,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.3,31.6,Open-Meteo Historical Weather API
2021-06-06,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.1,32.3,Open-Meteo Historical Weather API
2021-06-07,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.6,33.4,Open-Meteo Historical Weather API
2021-06-08,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,33.9,Open-Meteo Historical Weather API
2021-06-09,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,2.1,30.4,Open-Meteo Historical Weather API
2021-06-10,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,1.1,30.3,Open-Meteo Historical Weather API
2021-06-11,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,7.5,29.7,Open-Meteo Historical Weather API
2021-06-12,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,3.0,27.8,Open-Meteo Historical Weather API
2021-06-13,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,13.8,28.1,Open-Meteo Historical Weather API
2021-06-14,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,21.6,27.8,Open-Meteo Historical Weather API
2021-06-15,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,22.7,27.0,Open-Meteo Historical Weather API
2021-06-16,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,1.0,27.7,Open-Meteo Historical Weather API
2021-06-17,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,51.5,26.5,Open-Meteo Historical Weather API
2021-06-18,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,10.1,26.9,Open-Meteo Historical Weather API
2021-06-19,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,28.9,26.0,Open-Meteo Historical Weather API
2021-06-20,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,36.6,27.1,Open-Meteo Historical Weather API
2021-06-21,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,1.6,28.7,Open-Meteo Historical Weather API
2021-06-22,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,27.9,27.2,Open-Meteo Historical Weather API
2021-06-23,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,4.6,28.0,Open-Meteo Historical Weather API
2021-06-24,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,9.8,28.2,Open-Meteo Historical Weather API
2021-06-25,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,7.3,27.5,Open-Meteo Historical Weather API
2021-06-26,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,11.9,27.2,Open-Meteo Historical Weather API
2021-06-27,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,12.6,28.4,Open-Meteo Historical Weather API
2021-06-28,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,7.7,29.8,Open-Meteo Historical Weather API
2021-06-29,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,1.6,31.2,Open-Meteo Historical Weather API
2021-06-30,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,32.9,Open-Meteo Historical Weather API
2021-07-01,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.1,32.6,Open-Meteo Historical Weather API
2021-07-02,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.3,31.3,Open-Meteo Historical Weather API
2021-07-03,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,9.3,29.9,Open-Meteo Historical Weather API
2021-07-04,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,7.0,30.2,Open-Meteo Historical Weather API
2021-07-05,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,13.7,30.5,Open-Meteo Historical Weather API
2021-07-06,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.6,31.4,Open-Meteo Historical Weather API
2021-07-07,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,1.0,32.0,Open-Meteo Historical Weather API
2021-07-08,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,6.2,29.2,Open-Meteo Historical Weather API
2021-07-09,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,1.4,28.8,Open-Meteo Historical Weather API
2021-07-10,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,4.8,30.3,Open-Meteo Historical Weather API
2021-07-11,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,6.9,29.9,Open-Meteo Historical Weather API
2021-07-12,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,1.4,30.6,Open-Meteo Historical Weather API
2021-07-13,Uttar Pradesh,Varanasi,25.31668,83.01041,Varanasi,0.0,31.2,Open-Meteo Historical Weather API
